timestamp,milivolt,miliamp,miliwatt
1651298397,11850,471,5581.35
1651298398,11860,466,5526.76
1651298399,11860,469,5562.34
1651298400,11850,466,5522.1
1651298401,11850,466,5522.1
1651298402,11860,466,5526.76
1651298403,11850,466,5522.1
1651298404,11850,467,5533.95
1651298405,11860,468,5550.48
1651298406,11850,465,5510.25
1651298407,11850,466,5522.1
1651298408,11850,466,5522.1
1651298409,11850,466,5522.1
1651298410,11850,465,5510.25
1651298411,11850,466,5522.1
1651298412,11850,465,5510.25
1651298413,11860,466,5526.76
1651298414,11860,466,5526.76
1651298415,11850,466,5522.1
1651298416,11860,466,5526.76
1651298417,11850,466,5522.1
1651298418,11860,466,5526.76
1651298419,11850,467,5533.95
1651298420,11850,466,5522.1
1651298421,11850,468,5545.8
1651298422,11850,466,5522.1
1651298423,11850,467,5533.95
1651298424,11850,465,5510.25
1651298425,11850,466,5522.1
1651298426,11850,466,5522.1
1651298427,11850,467,5533.95
1651298428,11850,467,5533.95
1651298429,11850,466,5522.1
1651298430,11860,467,5538.62
1651298431,11850,466,5522.1
1651298432,11850,467,5533.95
1651298433,11850,466,5522.1
1651298434,11850,466,5522.1
1651298435,11850,467,5533.95
1651298436,11850,465,5510.25
1651298437,11860,466,5526.76
1651298438,11850,466,5522.1
1651298439,11850,466,5522.1
1651298440,11850,467,5533.95
1651298441,11850,466,5522.1
1651298442,11850,466,5522.1
1651298443,11850,468,5545.8
1651298444,11850,471,5581.35
1651298445,11850,471,5581.35
1651298446,11850,471,5581.35
1651298447,11850,471,5581.35
1651298448,11850,473,5605.05
1651298449,11850,470,5569.5
1651298450,11850,471,5581.35
1651298451,11850,470,5569.5
1651298452,11860,470,5574.2
1651298453,11850,471,5581.35
1651298454,11850,471,5581.35
1651298455,11850,471,5581.35
1651298456,11860,471,5586.06
1651298457,11850,471,5581.35
1651298458,11850,471,5581.35
1651298459,11860,470,5574.2
1651298460,11850,472,5593.2
1651298461,11860,471,5586.06
1651298462,11860,471,5586.06
1651298463,11850,472,5593.2
1651298464,11850,472,5593.2
1651298465,11850,471,5581.35
1651298466,11860,468,5550.48
1651298467,11850,466,5522.1
1651298468,11850,465,5510.25
1651298469,11850,467,5533.95
1651298470,11850,466,5522.1
1651298471,11850,466,5522.1
1651298472,11850,465,5510.25
1651298473,11850,466,5522.1
1651298474,11860,466,5526.76
1651298475,11860,466,5526.76
1651298476,11860,465,5514.9
1651298477,11850,466,5522.1
1651298478,11860,465,5514.9
1651298479,11850,466,5522.1
1651298480,11850,465,5510.25
1651298481,11860,466,5526.76
1651298482,11860,466,5526.76
1651298483,11860,466,5526.76
1651298484,11860,466,5526.76
1651298485,11860,465,5514.9
1651298486,11860,467,5538.62
1651298487,11860,465,5514.9
1651298488,11850,467,5533.95
1651298489,11850,466,5522.1
1651298490,11850,466,5522.1
1651298491,11860,465,5514.9
1651298492,11850,466,5522.1
1651298493,11860,467,5538.62
1651298494,11850,466,5522.1
1651298495,11850,465,5510.25
1651298496,11850,466,5522.1
1651298497,11850,465,5510.25
1651298498,11850,465,5510.25
1651298499,11850,466,5522.1
1651298500,11850,466,5522.1
1651298501,11850,466,5522.1
1651298502,11850,466,5522.1
1651298503,11860,466,5526.76
1651298504,11860,466,5526.76
1651298505,11860,466,5526.76
1651298506,11850,466,5522.1
1651298507,11850,466,5522.1
1651298508,11850,466,5522.1
1651298509,11850,466,5522.1
1651298510,11850,467,5533.95
1651298511,11850,465,5510.25
1651298512,11850,464,5498.4
1651298513,11850,464,5498.4
1651298514,11850,464,5498.4
1651298515,11860,464,5503.04
1651298516,11850,465,5510.25
1651298517,11850,466,5522.1
1651298518,11860,464,5503.04
1651298519,11850,463,5486.55
1651298520,11850,468,5545.8
1651298521,11860,464,5503.04
1651298522,11860,464,5503.04
1651298523,11860,464,5503.04
1651298524,11860,465,5514.9
1651298525,11850,467,5533.95
1651298526,11860,465,5514.9
1651298527,11860,464,5503.04
1651298528,11860,464,5503.04
1651298529,11860,467,5538.62
1651298530,11850,470,5569.5
1651298531,11850,472,5593.2
1651298532,11850,472,5593.2
1651298533,11850,471,5581.35
1651298534,11850,470,5569.5
1651298535,11850,470,5569.5
1651298536,11850,470,5569.5
1651298537,11850,470,5569.5
1651298538,11860,468,5550.48
1651298539,11860,465,5514.9
1651298540,11860,466,5526.76
1651298541,11860,466,5526.76
1651298542,11860,465,5514.9
1651298543,11860,465,5514.9
1651298544,11860,465,5514.9
1651298545,11860,465,5514.9
1651298546,11860,465,5514.9
1651298547,11860,466,5526.76
1651298548,11860,466,5526.76
1651298549,11850,465,5510.25
1651298550,11850,465,5510.25
1651298551,11850,469,5557.65
1651298552,11860,466,5526.76
1651298553,11850,467,5533.95
1651298554,11850,466,5522.1
1651298555,11850,467,5533.95
1651298556,11860,466,5526.76
1651298557,11850,468,5545.8
1651298558,11850,466,5522.1
1651298559,11850,465,5510.25
1651298560,11850,465,5510.25
1651298561,11850,467,5533.95
1651298562,11850,466,5522.1
1651298563,11850,467,5533.95
1651298564,11850,470,5569.5
1651298565,11850,468,5545.8
1651298566,11850,466,5522.1
1651298567,11860,466,5526.76
1651298568,11850,467,5533.95
1651298569,11850,470,5569.5
1651298570,11850,466,5522.1
1651298571,11850,467,5533.95
1651298572,11850,468,5545.8
1651298573,11850,466,5522.1
1651298574,11850,471,5581.35
1651298575,11850,468,5545.8
1651298576,11850,466,5522.1
1651298577,11850,466,5522.1
1651298578,11850,465,5510.25
1651298579,11850,466,5522.1
1651298580,11850,467,5533.95
1651298581,11850,466,5522.1
1651298582,11850,467,5533.95
1651298583,11850,466,5522.1
1651298584,11850,467,5533.95
1651298585,11850,466,5522.1
1651298586,11850,466,5522.1
1651298587,11850,469,5557.65
1651298588,11850,469,5557.65
1651298589,11850,466,5522.1
1651298590,11850,466,5522.1
1651298591,11850,470,5569.5
1651298592,11850,467,5533.95
1651298593,11850,466,5522.1
1651298594,11850,465,5510.25
1651298595,11850,466,5522.1
1651298596,11860,466,5526.76
1651298597,11850,467,5533.95
1651298598,11850,467,5533.95
1651298599,11860,466,5526.76
1651298600,11850,467,5533.95
1651298601,11850,468,5545.8
1651298602,11850,470,5569.5
1651298603,11850,466,5522.1
1651298604,11850,466,5522.1
1651298605,11850,466,5522.1
1651298606,11850,466,5522.1
1651298607,11850,467,5533.95
1651298608,11850,468,5545.8
1651298609,11850,467,5533.95
1651298610,11850,469,5557.65
1651298611,11850,469,5557.65
1651298612,11850,465,5510.25
1651298613,11850,471,5581.35
1651298614,11850,467,5533.95
1651298615,11850,468,5545.8
1651298616,11850,467,5533.95
1651298617,11860,466,5526.76
1651298618,11850,467,5533.95
1651298619,11850,466,5522.1
1651298620,11850,467,5533.95
1651298621,11850,467,5533.95
1651298622,11850,466,5522.1
1651298623,11850,466,5522.1
1651298624,11850,467,5533.95
1651298625,11850,469,5557.65
1651298626,11850,468,5545.8
1651298627,11850,466,5522.1
1651298628,11850,467,5533.95
1651298629,11850,466,5522.1
1651298630,11850,466,5522.1
1651298631,11850,465,5510.25
1651298632,11850,467,5533.95
1651298633,11850,468,5545.8
1651298634,11850,468,5545.8
1651298635,11860,461,5467.46
1651298636,11850,460,5451
1651298637,11860,460,5455.6
1651298638,11860,461,5467.46
1651298639,11860,461,5467.46
1651298640,11860,461,5467.46
1651298641,11860,462,5479.32
1651298642,11860,460,5455.6
1651298643,11860,460,5455.6
1651298644,11860,461,5467.46
1651298645,11860,461,5467.46
1651298646,11860,461,5467.46
1651298647,11860,461,5467.46
1651298648,11860,462,5479.32
1651298649,11860,460,5455.6
1651298650,11860,461,5467.46
1651298651,11860,460,5455.6
1651298652,11860,461,5467.46
1651298653,11860,461,5467.46
1651298654,11860,461,5467.46
1651298655,11860,461,5467.46
1651298656,11860,460,5455.6
1651298657,11860,461,5467.46
1651298658,11860,462,5479.32
1651298659,11860,462,5479.32
1651298660,11860,461,5467.46
1651298661,11860,460,5455.6
1651298662,11860,461,5467.46
1651298663,11860,462,5479.32
1651298664,11860,460,5455.6
1651298665,11860,461,5467.46
1651298666,11860,459,5443.74
1651298667,11860,462,5479.32
1651298668,11860,462,5479.32
1651298669,11860,460,5455.6
1651298670,11860,460,5455.6
1651298671,11860,462,5479.32
1651298672,11860,461,5467.46
1651298673,11860,460,5455.6
1651298674,11860,460,5455.6
1651298675,11860,462,5479.32
1651298676,11860,459,5443.74
1651298677,11860,462,5479.32
1651298678,11860,460,5455.6
1651298679,11860,462,5479.32
1651298680,11860,462,5479.32
1651298681,11860,462,5479.32
1651298682,11860,461,5467.46
1651298683,11860,462,5479.32
1651298684,11860,462,5479.32
1651298685,11860,462,5479.32
1651298686,11860,462,5479.32
1651298687,11860,462,5479.32
1651298688,11860,460,5455.6
1651298689,11860,460,5455.6
1651298690,11860,462,5479.32
1651298691,11860,460,5455.6
1651298692,11860,460,5455.6
1651298693,11850,459,5439.15
1651298694,11860,459,5443.74
1651298695,11850,470,5569.5
1651298696,11850,466,5522.1
1651298697,11860,466,5526.76
1651298698,11850,465,5510.25
1651298699,11850,465,5510.25
1651298700,11850,466,5522.1
1651298701,11850,466,5522.1
1651298702,11850,466,5522.1
1651298703,11850,465,5510.25
1651298704,11860,465,5514.9
1651298705,11860,467,5538.62
1651298706,11860,465,5514.9
1651298707,11860,465,5514.9
1651298708,11860,465,5514.9
1651298709,11860,465,5514.9
1651298710,11850,467,5533.95
1651298711,11860,466,5526.76
1651298712,11850,467,5533.95
1651298713,11850,467,5533.95
1651298714,11860,466,5526.76
1651298715,11850,466,5522.1
1651298716,11850,466,5522.1
1651298717,11860,466,5526.76
1651298718,11860,466,5526.76
1651298719,11860,465,5514.9
1651298720,11860,466,5526.76
1651298721,11850,466,5522.1
1651298722,11860,465,5514.9
1651298723,11860,465,5514.9
1651298724,11860,465,5514.9
1651298725,11860,466,5526.76
1651298726,11860,465,5514.9
1651298727,11860,466,5526.76
1651298728,11860,467,5538.62
1651298729,11860,467,5538.62
1651298730,11860,466,5526.76
1651298731,11860,467,5538.62
1651298732,11850,467,5533.95
1651298733,11850,466,5522.1
1651298734,11860,467,5538.62
1651298735,11850,466,5522.1
1651298736,11850,466,5522.1
1651298737,11850,467,5533.95
1651298738,11860,465,5514.9
1651298739,11860,466,5526.76
1651298740,11860,467,5538.62
1651298741,11850,466,5522.1
1651298742,11860,465,5514.9
1651298743,11860,464,5503.04
1651298744,11860,466,5526.76
1651298745,11860,466,5526.76
1651298746,11860,466,5526.76
1651298747,11860,466,5526.76
1651298748,11850,467,5533.95
1651298749,11850,466,5522.1
1651298750,11850,466,5522.1
1651298751,11860,466,5526.76
1651298752,11850,466,5522.1
1651298753,11850,465,5510.25
1651298754,11860,465,5514.9
1651298755,11850,467,5533.95
1651298756,11850,466,5522.1
1651298757,11850,466,5522.1
1651298758,11860,465,5514.9
1651298759,11850,467,5533.95
1651298760,11850,466,5522.1
1651298761,11850,466,5522.1
1651298762,11850,466,5522.1
1651298763,11850,466,5522.1
1651298764,11850,466,5522.1
1651298765,11850,467,5533.95
1651298766,11850,467,5533.95
1651298767,11850,466,5522.1
1651298768,11860,466,5526.76
1651298769,11860,466,5526.76
1651298770,11850,467,5533.95
1651298771,11850,466,5522.1
1651298772,11850,465,5510.25
1651298773,11860,466,5526.76
1651298774,11860,466,5526.76
1651298775,11860,466,5526.76
1651298776,11860,466,5526.76
1651298777,11860,466,5526.76
1651298778,11860,466,5526.76
1651298779,11860,467,5538.62
1651298780,11860,466,5526.76
1651298781,11860,465,5514.9
1651298782,11860,466,5526.76
1651298783,11850,466,5522.1
1651298784,11850,466,5522.1
1651298785,11860,466,5526.76
1651298786,11850,467,5533.95
1651298787,11850,466,5522.1
1651298788,11860,467,5538.62
1651298789,11860,467,5538.62
1651298790,11860,466,5526.76
1651298791,11850,466,5522.1
1651298792,11860,466,5526.76
1651298793,11860,466,5526.76
1651298794,11850,466,5522.1
1651298795,11850,465,5510.25
1651298796,11850,467,5533.95
1651298797,11860,466,5526.76
1651298798,11850,466,5522.1
1651298799,11860,465,5514.9
1651298800,11850,466,5522.1
1651298801,11860,466,5526.76
1651298802,11850,467,5533.95
1651298803,11860,466,5526.76
1651298804,11850,466,5522.1
1651298805,11860,466,5526.76
1651298806,11850,466,5522.1
1651298807,11850,466,5522.1
1651298808,11850,467,5533.95
1651298809,11850,466,5522.1
1651298810,11860,466,5526.76
1651298811,11850,466,5522.1
1651298812,11860,466,5526.76
1651298813,11850,465,5510.25
1651298814,11850,465,5510.25
1651298815,11850,467,5533.95
1651298816,11850,465,5510.25
1651298817,11860,465,5514.9
1651298818,11850,466,5522.1
1651298819,11850,466,5522.1
1651298820,11850,467,5533.95
1651298821,11850,466,5522.1
1651298822,11850,466,5522.1
1651298823,11850,466,5522.1
1651298824,11850,466,5522.1
1651298825,11850,467,5533.95
1651298826,11850,466,5522.1
1651298827,11850,466,5522.1
1651298828,11850,466,5522.1
1651298829,11850,466,5522.1
1651298830,11850,467,5533.95
1651298831,11860,466,5526.76
1651298832,11850,466,5522.1
1651298833,11850,466,5522.1
1651298834,11860,466,5526.76
1651298835,11850,466,5522.1
1651298836,11850,466,5522.1
1651298837,11850,466,5522.1
1651298838,11850,466,5522.1
1651298839,11860,467,5538.62
1651298840,11850,467,5533.95
1651298841,11850,466,5522.1
1651298842,11860,467,5538.62
1651298843,11860,466,5526.76
1651298844,11860,466,5526.76
1651298845,11860,466,5526.76
1651298846,11860,466,5526.76
1651298847,11850,467,5533.95
1651298848,11850,466,5522.1
1651298849,11860,466,5526.76
1651298850,11850,466,5522.1
1651298851,11860,467,5538.62
1651298852,11850,466,5522.1
1651298853,11860,466,5526.76
1651298854,11860,467,5538.62
1651298855,11860,466,5526.76
1651298856,11860,466,5526.76
1651298857,11860,467,5538.62
1651298858,11850,466,5522.1
1651298859,11850,466,5522.1
1651298860,11850,467,5533.95
1651298861,11850,466,5522.1
1651298862,11850,466,5522.1
1651298863,11850,466,5522.1
1651298864,11850,467,5533.95
1651298865,11860,467,5538.62
1651298866,11850,466,5522.1
1651298867,11850,466,5522.1
1651298868,11850,467,5533.95
1651298869,11850,466,5522.1
1651298870,11860,467,5538.62
1651298871,11850,466,5522.1
1651298872,11850,466,5522.1
1651298873,11850,466,5522.1
1651298874,11850,466,5522.1
1651298875,11860,466,5526.76
1651298876,11850,465,5510.25
1651298877,11850,466,5522.1
1651298878,11860,466,5526.76
1651298879,11850,465,5510.25
1651298880,11860,466,5526.76
1651298881,11860,465,5514.9
1651298882,11850,466,5522.1
1651298883,11850,467,5533.95
1651298884,11850,465,5510.25
1651298885,11850,466,5522.1
1651298886,11850,466,5522.1
1651298887,11850,465,5510.25
1651298888,11860,466,5526.76
1651298889,11860,466,5526.76
1651298890,11850,466,5522.1
1651298891,11860,466,5526.76
1651298892,11850,466,5522.1
1651298893,11850,466,5522.1
1651298894,11850,466,5522.1
1651298895,11850,465,5510.25
1651298896,11850,466,5522.1
1651298897,11850,465,5510.25
1651298898,11850,466,5522.1
1651298899,11850,465,5510.25
1651298900,11850,467,5533.95
1651298901,11850,465,5510.25
1651298902,11850,466,5522.1
1651298903,11850,466,5522.1
1651298904,11850,466,5522.1
1651298905,11850,467,5533.95
1651298906,11850,466,5522.1
1651298907,11850,466,5522.1
1651298908,11850,466,5522.1
1651298909,11850,465,5510.25
1651298910,11850,466,5522.1
1651298911,11850,465,5510.25
1651298912,11860,466,5526.76
1651298913,11850,466,5522.1
1651298914,11860,466,5526.76
1651298915,11850,466,5522.1
1651298916,11850,465,5510.25
1651298917,11850,465,5510.25
1651298918,11850,466,5522.1
1651298919,11860,467,5538.62
1651298920,11860,467,5538.62
1651298921,11850,465,5510.25
1651298922,11850,466,5522.1
1651298923,11850,465,5510.25
1651298924,11850,465,5510.25
1651298925,11860,466,5526.76
1651298926,11860,466,5526.76
1651298927,11850,465,5510.25
1651298928,11850,466,5522.1
1651298929,11860,466,5526.76
